t,el1,el2
4477,-1.7286367,0.40969795
4478,-0.8701236,0.574222
4479,-0.28215376,0.70405567
4480,0.12362258,0.8445954
4481,0.472259,0.96448565
4482,0.7985918,1.0581769
4483,1.094087,1.1163615
4484,1.3390144,1.172016
4485,1.4991828,1.2006931
4486,1.5503155,1.19447
4487,1.5374951,1.193274
4488,1.473664,1.1738561
4489,1.3711256,1.1413985
4490,1.2336233,1.0790586
4491,1.1023046,1.022421
4492,0.95347965,0.94075763
4493,0.78864145,0.82056683
4494,0.62397057,0.7525233
4495,0.43254885,0.66445786
4496,0.23782031,0.56571
4497,0.016258813,0.45816773
4498,-0.19393034,0.367959
4499,-0.42688614,0.2628156
4500,-0.67004067,0.15782991
4501,-0.9220836,0.052632246
4502,-1.1713612,-0.05385048
4503,-1.4236455,-0.16025165
4504,-1.644246,-0.2469258
4505,-1.8491416,-0.33681783
4506,-2.0220008,-0.4080875
4507,-2.1429448,-0.4861464
4508,-2.1532226,-0.54509294
4509,-1.9669554,-0.6144396
4510,-1.2233962,-0.6226271
4511,-0.47059536,-0.6449788
4512,-0.011451159,-0.6741404
4513,0.36325052,-0.67516035
4514,0.7014699,-0.6953022
4515,1.0151465,-0.7080675
4516,1.2949673,-0.71506745
4517,1.5114461,-0.7275498
4518,1.6361123,-0.746452
4519,1.6544847,-0.76490617
4520,1.6296564,-0.78781575
4521,1.5536865,-0.81585157
4522,1.44545,-0.8602685
4523,1.3136545,-0.8939365
4524,1.1695955,-0.9451347
4525,1.0143526,-0.98672384
4526,0.84616536,-1.0276864
4527,0.66983366,-1.0689499
4528,0.48499414,-1.1027873
4529,0.24981655,-1.1345989
4530,0.053785373,-1.1571807
4531,-0.17777587,-1.168808
4532,-0.42888352,-1.1697477
4533,-0.68762565,-1.157514
4534,-0.9487624,-1.1103565
4535,-1.2089014,-1.0435994
4536,-1.4554924,-0.9583257
4537,-1.7028267,-0.83212024
4538,-1.8930314,-0.6638998
4539,-2.0513759,-0.46355775
4540,-2.1390886,-0.23009546
4541,-2.0930681,0.029203717
4542,-1.6976454,0.30759993
4543,-0.84041923,0.594868
4544,-0.26228514,0.8514507
4545,0.13204776,1.081474
4546,0.500874,1.2535588
4547,0.8175935,1.4138637
4548,1.1129066,1.529524
4549,1.3575855,1.606345
4550,1.5098331,1.6533101
4551,1.5574172,1.682241
4552,1.5270727,1.6889751
4553,1.4504533,1.6685996
4554,1.3536253,1.6276586
4555,1.2290456,1.5573908
4556,1.0874116,1.500705
4557,0.9333891,1.4200811
4558,0.76910675,1.3224022
4559,0.6024775,1.2118039
4560,0.42154637,1.0974894
4561,0.21981235,0.9845191
4562,0.016117802,0.86573315
4563,-0.21175261,0.7383573
4564,-0.4391094,0.6111845
4565,-0.67756426,0.48031077
4566,-0.9238236,0.35244864
4567,-1.2050656,0.22122085
4568,-1.406148,0.101752356
4569,-1.642247,-0.0038642867
4570,-1.8371298,-0.11413575
4571,-1.9999694,-0.21988234
4572,-2.120988,-0.31087026
4573,-2.1535375,-0.3969114
4574,-2.000053,-0.4690067
4575,-1.3169097,-0.51863563
4576,-0.5328911,-0.5650423
4577,-0.042824812,-0.6043158
4578,0.336792,-0.6348552
4579,0.67779607,-0.67406476
4580,0.99841094,-0.7153514
4581,1.2715387,-0.74714
4582,1.4965866,-0.78422725
4583,1.6499689,-0.8329183
4584,1.6788902,-0.90581983
4585,1.6570181,-0.9278346
4586,1.5898939,-0.974691
4587,1.4807124,-1.0308446
4588,1.351713,-1.0945692
4589,1.2147803,-1.1591592
4590,1.052649,-1.2163472
4591,0.88854355,-1.2784644
4592,0.7141915,-1.330041
4593,0.5291364,-1.3806741
4594,0.3206253,-1.4190408
4595,0.091668725,-1.4459528
4596,-0.1420544,-1.4567877
4597,-0.3925363,-1.4447318
4598,-0.6511008,-1.4053245
4599,-0.9123026,-1.3238084
4600,-1.1711098,-1.2042994
4601,-1.439325,-1.0364056
4602,-1.660989,-0.8238374
4603,-1.8657039,-0.56637293
4604,-2.0259151,-0.27613685
4605,-2.1129754,0.04867557
4606,-2.0865414,0.381063
4607,-1.7079242,0.7223304
4608,-0.89044946,1.0418881
4609,-0.28118923,1.3173085
4610,0.12363582,1.5346363
4611,0.47945943,1.7076553
4612,0.8035788,1.846211
4613,1.0897635,1.9338092
4614,1.3418304,2.006705
4615,1.4861327,2.0393908
4616,1.5017852,2.0577378
4617,1.5038083,2.041334
4618,1.4378316,2.0141757
4619,1.3303192,1.9529186
4620,1.1990919,1.8810023
4621,1.0642066,1.7917119
4622,0.91183907,1.6835899
4623,0.7483292,1.5729036
4624,0.57972395,1.4312981
4625,0.3959602,1.3175472
4626,0.20523186,1.1847235
4627,-0.001429572,1.0350226
4628,-0.21717308,0.8975875
4629,-0.4441994,0.75677294
4630,-0.6833635,0.605067
4631,-0.9215802,0.45382002
4632,-1.174018,0.28948608
4633,-1.4234852,0.15526162
4634,-1.6424636,0.012056887
4635,-1.8298439,-0.121702984
4636,-2.0037491,-0.24459022
4637,-2.1249905,-0.36137235
4638,-2.1515613,-0.47717884
4639,-2.0021782,-0.5629246
4640,-1.3552856,-0.64829606
4641,-0.55876297,-0.7167705
4642,-0.057514593,-0.78331506
4643,0.32371208,-0.84186447
4644,0.63123006,-0.9409966
4645,0.956217,-1.1411787
4646,1.2819552,-1.0566264
4647,1.5269966,-1.0593321
4648,1.6685568,-1.120347
4649,1.6994231,-1.1735833
4650,1.6770103,-1.2338042
4651,1.6141901,-1.2930992
4652,1.506609,-1.35869
4653,1.3825485,-1.4344822
4654,1.2417053,-1.4832723
4655,1.0941633,-1.538087
4656,0.92479694,-1.5845817
4657,0.74781483,-1.6447226
4658,0.5535706,-1.6891665
4659,0.34912896,-1.6979796
4660,0.12080554,-1.7007473
4661,-0.114297085,-1.6718156
4662,-0.37199804,-1.6037009
4663,-0.6364316,-1.5042344
4664,-0.8898106,-1.346708
4665,-1.1795198,-1.1502147
4666,-1.400868,-0.88266754
4667,-1.6367608,-0.59844005
4668,-1.841872,-0.21574883
4669,-2.0079474,0.22708045
4670,-2.0981922,0.7757211
4671,-2.0630002,1.3684503
4672,-1.7162359,1.8953328
4673,-0.89966494,2.3054495
4674,-0.29677793,2.6212885
4675,0.11653593,2.738615
4676,0.46958855,2.7409072
4677,0.79233974,2.6743095
4678,1.087286,2.5947697
4679,1.3243622,2.4749925
4680,1.4711457,2.3421965
4681,1.5089325,2.204873
4682,1.4299439,2.0571985
4683,1.4242002,1.8795385
4684,1.3152798,1.7522541
4685,1.1872209,1.5822874
4686,1.0428072,1.4141026
4687,0.89420277,1.2351621
4688,0.73545724,1.0602967
4689,0.5643881,0.88490707
4690,0.3820424,0.69619423
4691,0.17496094,0.504694
4692,-0.06857424,0.31540552
4693,-0.23075698,0.12027904
4694,-0.45236188,-0.058751646
4695,-0.68566555,-0.24855597
4696,-0.9204296,-0.44166547
4697,-1.1629838,-0.6287914
4698,-1.3917104,-0.8581033
4699,-1.6149801,-0.98409706
4700,-1.8185459,-1.1669576
4701,-1.9973762,-1.3223377
4702,-2.1298265,-1.4714985
4703,-2.156072,-1.6222504
4704,-2.0440369,-1.7444994
4705,-1.4516886,-1.8511705
4706,-0.6214577,-1.9260169
4707,-0.09824045,-1.9684314
4708,0.28843877,-1.9710598
4709,0.64043313,-1.9266554
4710,0.9658677,-1.8259614
4711,1.2717988,-1.6518832
4712,1.5033435,-1.4601413
4713,1.675076,-1.2215213
4714,1.7279127,-0.9942777
4715,1.7068013,-0.7891395
4716,1.6453261,-0.62215084
4717,1.5420048,-0.48319528
4718,1.4087585,-0.3968753
4719,1.2589726,-0.2983496
4720,1.1043421,-0.21398175
4721,0.9279181,-0.14227279
4722,0.7751553,-0.07584265
4723,0.5760931,0.0014970847
4724,0.37539178,0.07643804
4725,0.14755195,0.15628017
4726,-0.08295412,0.24729566
4727,-0.3434116,0.35031575
4728,-0.58808184,0.44935703
4729,-0.8614022,0.55833125
4730,-1.12149,0.6895587
4731,-1.3794211,0.8242685
4732,-1.616103,0.96162045
4733,-1.8351586,1.0596067
4734,-2.0115297,1.2503885
4735,-2.117516,1.3744788
4736,-2.1082752,1.5038803
4737,-1.8424953,1.6176692
4738,-1.040261,1.7273355
4739,-0.37164372,1.8116643
4740,0.05151258,1.8701822
4741,0.41260406,1.8984885
4742,0.69405925,1.90457
4743,1.0399259,1.8751881
4744,1.2993453,1.8383
4745,1.4769769,1.7694397
4746,1.5419441,1.698633
4747,1.5356785,1.604982
4748,1.4852985,1.4916787
4749,1.3817359,1.3821877
4750,1.2597685,1.243765
4751,1.1206347,1.0925446
4752,0.92958564,0.95826966
4753,0.77850294,0.8124893
4754,0.64729524,0.665979
4755,0.462708,0.5075625
4756,0.27619296,0.34665573
4757,0.06818929,0.185584
4758,-0.15196328,0.030837283
4759,-0.38752255,-0.1239573
4760,-0.62326956,-0.27538452
4761,-0.87850547,-0.44422135
4762,-1.1296731,-0.57245505
4763,-1.3637167,-0.71094644
4764,-1.5971104,-0.83593565
4765,-1.8238599,-0.9562138
4766,-1.9814639,-1.0600715
4767,-2.113803,-1.1495874
4768,-2.1874752,-1.2481505
4769,-2.0534692,-1.2690587
4770,-1.4554348,-1.3038051
4771,-0.6255806,-1.3279704
4772,-0.11032135,-1.3372127
4773,0.28266227,-1.3366046
4774,0.6269532,-1.3425254
4775,0.9422317,-1.3379308
4776,1.2351359,-1.3338207
4777,1.4848813,-1.3153354
4778,1.6378406,-1.3209718
4779,1.6902796,-1.3171849
4780,1.6606284,-1.3174326
4781,1.5897069,-1.3224868
4782,1.5042156,-1.3180805
4783,1.3846475,-1.3255467
4784,1.2479842,-1.3346142
4785,1.0663716,-1.3400905
4786,0.93125707,-1.3349148
4787,0.7473368,-1.3342633
4788,0.5595499,-1.3165077
4789,0.34016743,-1.2864677
4790,0.144769,-1.2430478
4791,-0.09367996,-1.181823
4792,-0.33996376,-1.1025558
4793,-0.5992325,-0.98834145
4794,-0.86940074,-0.8454268
4795,-1.1349612,-0.682296
4796,-1.3853707,-0.46300036
4797,-1.633471,-0.22047682
4798,-1.8411785,0.05206172
4799,-2.020444,0.34973654
4800,-2.1191475,0.64656717
4801,-2.1167417,0.94896215
4802,-1.8531824,1.2371854
4803,-1.1072975,1.495205
4804,-0.39899942,1.7247833
4805,0.0133804055,1.8970722
4806,0.37199783,2.035179
4807,0.71076983,2.125929
4808,1.015347,2.187202
4809,1.2602298,2.2159111
4810,1.4323955,2.2098968
4811,1.502114,2.1923885
4812,1.4881388,2.1491346
4813,1.428195,2.0717788
4814,1.3245188,1.9934279
4815,1.1974825,1.9036636
4816,1.0674244,1.7925206
4817,0.9156442,1.6641304
4818,0.7524995,1.5331256
4819,0.58802974,1.3874488
4820,0.41741967,1.2474921
4821,0.2192256,1.094768
4822,0.017203957,0.9383513
4823,-0.19814377,0.7804646
4824,-0.42669174,0.6204261
4825,-0.6639948,0.45928442
4826,-0.9018746,0.29285136
4827,-1.1435331,0.14000246
4828,-1.3811872,-0.02209432
4829,-1.6055591,-0.16997866
4830,-1.8282305,-0.30973798
4831,-1.9939839,-0.4539549
4832,-2.1212773,-0.5812241
4833,-2.1856923,-0.70887274
4834,-2.0785713,-0.8193002
4835,-1.52644,-0.91831243
4836,-0.6810864,-1.0124885
4837,-0.14494786,-1.0895338
4838,0.2429691,-1.1610342
4839,0.5929032,-1.2340704
4840,0.8941233,-1.3138291
4841,1.2202998,-1.3653722
4842,1.4691268,-1.426912
4843,1.637917,-1.4844991
4844,1.6950327,-1.5383747
4845,1.6858563,-1.5925195
4846,1.6356182,-1.6433321
4847,1.5333326,-1.696694
4848,1.4117554,-1.75364
4849,1.2709368,-1.8111761
4850,1.1224332,-1.859858
4851,0.9595728,-1.899851
4852,0.78617907,-1.9354007
4853,0.597692,-1.960673
4854,0.39032236,-1.9709351
4855,0.17773809,-1.9596403
4856,-0.059595816,-1.9256154
4857,-0.3075066,-1.8535553
4858,-0.56871575,-1.7509911
4859,-0.8745413,-1.5959917
4860,-1.0994587,-1.3613375
4861,-1.3585911,-1.0716283
4862,-1.5982668,-0.70295143
4863,-1.8118036,-0.15141086
4864,-1.9832783,0.5257623
4865,-2.0943959,1.1231834
4866,-2.0892122,1.630287
4867,-1.8398813,2.0642192
4868,-1.0659873,2.3833518
4869,-0.3985356,2.5612054
4870,0.020436654,2.5918796
4871,0.38419512,2.549656
4872,0.71034044,2.4623473
4873,0.9897388,2.356019
4874,1.2628821,2.2273707
4875,1.4257478,2.0750556
4876,1.4853189,1.9450555
4877,1.4676603,1.7994397
4878,1.4121346,1.6383593
4879,1.3173726,1.4815278
4880,1.1907696,1.317259
4881,1.0507839,1.1490932
4882,0.8995758,0.9693171
4883,0.7479261,0.7888033
4884,0.5812381,0.61514
4885,0.404366,0.41845128
4886,0.1965246,0.23338266
4887,0.010737584,0.030656744
4888,-0.20507261,-0.16851759
4889,-0.43409252,-0.3591544
4890,-0.65893275,-0.55994
4891,-0.89122975,-0.7439469
4892,-1.1300168,-0.9366622
4893,-1.3543893,-1.1021414
4894,-1.5847348,-1.2711786
4895,-1.7870035,-1.433958
4896,-1.9681917,-1.5736197
4897,-2.1048512,-1.6835316
4898,-2.1604269,-1.7657037
4899,-2.0871484,-1.7923657
4900,-1.5572062,-1.7639194
4901,-0.7148096,-1.6649227
4902,-0.16580682,-1.4857711
4903,0.23383828,-1.2639401
4904,0.58116114,-1.0041586
4905,0.91145754,-0.74863815
4906,1.2061585,-0.51898074
4907,1.4500618,-0.33077225
4908,1.6289543,-0.17355242
4909,1.68843,-0.053178594
4910,1.6720948,0.03986912
4911,1.6117607,0.11565527
4912,1.5157288,0.16451588
4913,1.3879163,0.18204929
4914,1.2405543,0.20520134
4915,1.0980334,0.221199
4916,0.9393975,0.2331224
4917,0.7703561,0.24097712
4918,0.58300006,0.24762888
4919,0.38275552,0.2785806
4920,0.16138068,0.29091722
4921,-0.06883845,0.32518467
4922,-0.31646806,0.35784686
4923,-0.5741394,0.40288556
4924,-0.8424463,0.4561633
4925,-1.0993898,0.5174086
4926,-1.3572711,0.5794167
4927,-1.589376,0.65127265
4928,-1.8130438,0.7128392
4929,-1.9967375,0.78642786
4930,-2.1312313,0.85128087
4931,-2.1397805,0.929363
4932,-1.9436996,0.98866886
4933,-1.1811159,1.0416374
4934,-0.45315358,1.083804
4935,-0.007962005,1.1013446
4936,0.36103642,1.0658878
4937,0.6919528,1.0809344
4938,0.996,1.0527223
4939,1.276241,1.0014263
4940,1.4814221,0.9439936
4941,1.5768312,0.86508477
4942,1.5817522,0.76759726
4943,1.5366682,0.6697278
4944,1.4418195,0.5631269
4945,1.331111,0.4457894
4946,1.1927936,0.32166046
4947,1.0404123,0.18016438
4948,0.8889862,0.06256509
4949,0.7167977,-0.0724321
4950,0.54641825,-0.20735587
4951,0.35298407,-0.35427755
4952,0.1514752,-0.48101118
4953,-0.06356813,-0.5837918
4954,-0.2941971,-0.7036647
4955,-0.5385269,-0.8099372
4956,-0.7807656,-0.89619476
4957,-1.0293437,-1.0655107
4958,-1.2868177,-1.0304389
4959,-1.5192132,-1.0643104
4960,-1.729276,-1.0797291
4961,-1.9214885,-1.0707531
4962,-2.06717,-1.0366497
4963,-2.1465402,-1.0200795
4964,-2.0575576,-0.93642807
4965,-1.5851839,-0.87129045
4966,-0.73655415,-0.7986456
4967,-0.18367937,-0.72886723
4968,0.21373689,-0.66977286
4969,0.5615704,-0.62428504
4970,0.8883274,-0.5784338
4971,1.1764731,-0.5479447
4972,1.4223547,-0.52987826
4973,1.5972445,-0.5227077
4974,1.6208658,-0.5227142
4975,1.610551,-0.52151614
4976,1.5550574,-0.53151053
4977,1.4510279,-0.5742314
4978,1.3272781,-0.60111314
4979,1.1996557,-0.6249821
4980,1.0470699,-0.6649597
4981,0.8837246,-0.7069002
4982,0.69600064,-0.7486992
4983,0.52736473,-0.7807895
4984,0.3352623,-0.8000974
4985,0.11689283,-0.8209027
4986,-0.10897577,-0.8318426
4987,-0.34872872,-0.8304241
4988,-0.5995304,-0.8083162
4989,-0.8638316,-0.7658288
4990,-1.1202766,-0.70019037
4991,-1.3649879,-0.6021455
4992,-1.6088765,-0.48675087
4993,-1.8566023,-0.31775653
4994,-1.9952652,-0.15382451
4995,-2.120195,0.033828996
4996,-2.1435313,0.26176694
4997,-1.9759047,0.4807722
4998,-1.2892791,0.67858094
4999,-0.5195965,0.88565385
5000,-0.048563875,1.0610172
5001,0.3262752,1.182927
5002,0.6679672,1.2232652
5003,0.9822489,1.3163198
5004,1.255114,1.3586888
5005,1.4655548,1.3774017
5006,1.5679102,1.3629277
5007,1.5745517,1.3303138
5008,1.5369027,1.2822871
5009,1.4495418,1.2246804
5010,1.3266251,1.1412673
5011,1.1943601,1.0544584
5012,1.0487554,0.95083785
5013,0.89036304,0.8461014
5014,0.73402035,0.7313308
5015,0.5171775,0.62837285
5016,0.36018747,0.4643935
5017,0.16229735,0.37239215
5018,-0.05113462,0.24466604
5019,-0.28064457,0.11198222
5020,-0.5214401,0.0011295471
5021,-0.7633468,-0.122537136
5022,-1.0143579,-0.22102524
5023,-1.2613007,-0.33386102
5024,-1.4968485,-0.40706536
5025,-1.7086242,-0.4802321
5026,-1.9035813,-0.5429669
5027,-2.069937,-0.5968316
5028,-2.1521714,-0.6368275
5029,-2.106645,-0.63832873
5030,-1.7355855,-0.6508321
5031,-0.8952339,-0.62337613
5032,-0.2765373,-0.6055225
5033,0.1294187,-0.58553886
5034,0.48580113,-0.584452
5035,0.8252687,-0.57342756
5036,1.1297369,-0.5749889
5037,1.3852603,-0.5752159
5038,1.5632647,-0.5913807
5039,1.6357356,-0.6077368
5040,1.6324157,-0.63811356
5041,1.5882554,-0.668899
5042,1.4967011,-0.7124268
5043,1.3748629,-0.7611934
5044,1.2183181,-0.816058
5045,1.0985022,-0.86807966
5046,0.9417575,-0.9611765
5047,0.76494455,-0.99741316
5048,0.59044,-1.0467193
5049,0.39558473,-1.0967505
5050,0.19051023,-1.1422783
5051,-0.038855124,-1.1647389
5052,-0.27806547,-1.2002546
5053,-0.5304464,-1.2022101
5054,-0.7874687,-1.1511205
5055,-1.0695516,-1.0959481
5056,-1.3033967,-0.98925984
5057,-1.5405521,-0.85530514
5058,-1.7687486,-0.66749597
5059,-1.9502074,-0.4417066
5060,-2.1187353,-0.17395185
5061,-2.142112,0.094202965
5062,-2.0283127,0.3947019
5063,-1.4529432,0.6902611
5064,-0.6551541,0.9617973
5065,-0.14392608,1.1819711
5066,0.21886726,1.3806366
5067,0.59227866,1.5240623
5068,0.8888683,1.6348149
5069,1.1708997,1.7049195
5070,1.4114084,1.7368679
5071,1.5401056,1.7650614
5072,1.5581112,1.7507951
5073,1.5232376,1.726561
5074,1.4376036,1.6582408
5075,1.3363082,1.610013
5076,1.1961265,1.4973743
5077,1.0518821,1.4273816
5078,0.89496964,1.3220462
5079,0.7234999,1.2024523
5080,0.54885244,1.0858498
5081,0.37443587,0.95775056
5082,0.17578049,0.82863474
5083,-0.041359108,0.69642675
5084,-0.27432153,0.55758613
5085,-0.4979612,0.42239583
5086,-0.73403144,0.28106192
5087,-0.9786931,0.15401539
5088,-1.2296876,0.02638501
5089,-1.4919326,-0.118042246
5090,-1.6791523,-0.21261634
5091,-1.8734995,-0.312517
5092,-2.03792,-0.40117607
5093,-2.144018,-0.4968383
5094,-2.1357143,-0.5400732
5095,-1.869433,-0.5917573
5096,-1.0708854,-0.63173413
5097,-0.37753582,-0.6472539
5098,0.04509032,-0.6648058
5099,0.4275318,-0.68337256
5100,1.3429354,2.0992024
5101,1.5384436,1.9840363
5102,1.6653701,1.8417038
5103,1.716111,1.6849514
5104,1.6972815,1.5360713
5105,1.6475518,1.3719324
5106,1.5615647,1.2009708
5107,1.3962175,1.0124953
5108,1.3069309,0.8699292
5109,1.1638632,0.694021
5110,0.9879829,0.5165453
5111,0.8237236,0.33450672
5112,0.6268111,0.15284418
5113,0.39633605,-0.027001442
5114,0.18436712,-0.22706506
5115,-0.0502756,-0.41115522
5116,-0.29537046,-0.59425753
5117,-0.5607904,-0.770892
5118,-0.8042926,-0.941444
5119,-1.055391,-1.1061798
5120,-1.2902431,-1.2630795
5121,-1.512759,-1.4070389
5122,-1.6956046,-1.5480462
5123,-1.8356024,-1.6256192
5124,-1.8859718,-1.6903785
5125,-1.7367802,-1.7031446
5126,-0.994694,-1.6682613
5127,-0.27765262,-1.5380836
5128,0.12641312,-1.3650442
5129,0.4273619,-1.1310236
5130,0.71606344,-0.8181762
5131,0.98752934,-0.3978244
5132,1.2402225,0.03578303
5133,1.465825,0.35119674
5134,1.6640669,0.6636847
5135,1.8005133,0.7818923
5136,1.8659048,0.77767736
5137,1.8683668,0.6941544
5138,1.8208635,0.5844469
5139,1.7438709,0.44121692
5140,1.6381077,0.32108533
5141,1.5038861,0.17967528
5142,1.3605871,0.04223431
5143,1.1849219,-0.10645582
5144,1.0051866,-0.22947434
5145,0.79713625,-0.36526224
5146,0.55979466,-0.4831544
5147,0.31564525,-0.5919376
5148,0.04366952,-0.69555557
5149,-0.23809427,-0.7896991
5150,-0.5333048,-0.87732697
5151,-0.8198449,-0.9548296
5152,-1.0989215,-1.0113184
5153,-1.3664032,-1.0708584
5154,-1.6409398,-1.1143402
5155,-1.8167133,-1.1444124
5156,-1.9686462,-1.1648839
5157,-2.0465326,-1.1660515
5158,-1.8533233,-1.1596466
5159,-1.0626593,-1.1371803
5160,-0.42959255,-1.1181648
5161,-0.043092947,-1.0637608
5162,0.26061437,-0.98788804
5163,0.54236805,-0.8967976
5164,0.8106762,-0.79153526
5165,1.0580524,-0.6432724
5166,1.2858969,-0.4791944
5167,1.434475,-0.26832643
5168,1.5369464,-0.0072932444
5169,1.6365423,0.17589968
5170,1.6206791,0.6125628
5171,1.5496477,0.96406674
5172,1.4409882,1.2676116
5173,1.3305058,1.4507047
5174,1.194455,1.5212675
5175,1.0251843,1.5151608
5176,0.8864705,1.4692664
5177,0.70981276,1.388436
5178,0.49092463,1.3275989
5179,0.2717048,1.233808
5180,0.014957694,1.1508533
5181,-0.24153624,1.0854732
5182,-0.5151913,1.0120059
5183,-0.8039564,0.93057555
5184,-1.0901138,0.85624737
5185,-1.359147,0.7722094
5186,-1.6143997,0.7321154
5187,-1.844841,0.67496336
5188,-2.0181735,0.61238235
5189,-2.124338,0.5668615
5190,-2.0992286,0.5182195
5191,-1.5692953,0.46621138
5192,-0.74126124,0.44379824
5193,-0.2904877,0.3983921
5194,0.023147767,0.34859222
5195,0.314642,0.29078242
5196,0.5712341,0.22969468
5197,0.840994,0.15061557
5198,1.0840852,0.07603911
5199,1.2908719,-0.010952134
5200,1.4559559,-0.09602555
5201,1.5396588,-0.18458183
5202,1.5821673,-0.27320316
5203,1.5573205,-0.37025777
5204,1.4998263,-0.46019664
5205,1.3469805,-0.5420709
5206,1.26354,-0.6254779
5207,1.1486257,-0.71046984
5208,0.99527824,-0.7708249
5209,0.83022726,-0.8338971
5210,0.6271706,-0.899877
5211,0.41506112,-0.93742406
5212,0.17465271,-0.9758226
5213,-0.09148312,-1.0093853
5214,-0.37783474,-1.0358347
5215,-0.67615616,-1.0809841
5216,-0.9619495,-1.0683835
5217,-1.2533687,-1.0714259
5218,-1.5259087,-1.057077
5219,-1.7858431,-1.046425
5220,-2.0070338,-1.0132378
5221,-2.1776035,-0.99433655
5222,-2.2514575,-0.90742105
5223,-2.1401753,-0.8018854
5224,-1.4041295,-0.68222445
5225,-0.7044651,-0.5441544
5226,-0.31791905,-0.3846854
5227,-0.015265952,-0.22148444
5228,0.26761886,-0.050835
5229,0.5247013,0.11178793
5230,0.8042156,0.28193444
5231,1.0305002,0.43355438
5232,1.2166266,0.5639766
5233,1.35326,0.6814038
5234,1.4442494,0.79287875
5235,1.4037718,0.8650727
5236,1.400385,0.93350166
5237,1.3262464,0.98440325
5238,1.2264234,1.0003618
5239,1.0979866,1.0036916
5240,0.965335,0.98524064
5241,0.8148634,0.95927984
5242,0.635443,0.93217605
5243,0.4299885,0.8882128
5244,0.2131994,0.8257252
5245,-0.043080393,0.76567763
5246,-0.30115864,0.6898484
5247,-0.58271563,0.61640126
5248,-0.87146086,0.5397953
5249,-1.1695019,0.45788446
5250,-1.4563154,0.37293923
5251,-1.7069585,0.30834293
5252,-1.9643812,0.2442951
5253,-2.145124,0.18900529
5254,-2.2682343,0.12562358
5255,-2.2777085,0.06315335
5256,-1.8785689,0.034229685
5257,-1.0160657,0.012546637
5258,-0.5241065,-0.021696739
5259,-0.18322137,-0.052731324
5260,0.1012888,-0.08547953
5261,0.3755397,-0.12060735
5262,0.6395186,-0.15997805
5263,0.8937301,-0.19356091
5264,1.109969,-0.24679305
5265,1.2899675,-0.30003995
5266,1.4136055,-0.35160738
5267,1.4797922,-0.39860663
5268,1.468299,-0.46074033
5269,1.4380232,-0.53367287
5270,1.3657743,-0.6044752
5271,1.2629621,-0.6600294
5272,1.130477,-0.7455124
5273,0.9980759,-0.8126254
5274,0.8338053,-0.8807201
5275,0.6533676,-0.9535949
5276,0.43985212,-1.0200433
5277,0.19671588,-1.080299
5278,-0.057160467,-1.1288213
5279,-0.343873,-1.1728784
5280,-0.6349074,-1.19856
5281,-0.9336915,-1.2160194
5282,-1.2289592,-1.2311753
5283,-1.5243281,-1.2413223
5284,-1.7992964,-1.1690242
5285,-2.0371711,-1.1038363
5286,-2.2328198,-1.0048578
5287,-2.336179,-0.87915653
5288,-2.3040583,-0.7314478
5289,-1.7853185,-0.54174477
5290,-0.9718719,-0.3257213
5291,-0.5205421,-0.10890561
5292,-0.20321396,0.09861875
5293,0.089613296,0.28689042
5294,0.36510125,0.4630048
5295,0.6251281,0.6125274
5296,0.87265146,0.73507994
5297,1.0670197,0.8240551
5298,1.2586839,0.92525804
5299,1.3582492,0.99447536
5300,1.3922572,1.0463715
5301,1.3652151,1.0785542
5302,1.3048159,1.0909594
5303,1.2096093,1.0922899
5304,1.100252,1.070192
5305,0.9612646,1.0336425
5306,0.8197449,0.98531264
5307,0.6549324,0.89577365
5308,0.45584166,0.86350214
5309,0.25459015,0.7985488
5310,0.0046809637,0.73475105
5311,-0.24195985,0.6595156
5312,-0.51093346,0.57703906
5313,-0.81585157,0.46468598
5314,-1.0823685,0.43195766
5315,-1.3942301,0.35840535
5316,-1.6414938,0.2797344
5317,-1.8960831,0.20742135
5318,-2.121681,0.142875
5319,-2.2802773,0.08612534
5320,-2.3420832,0.033897247
5321,-2.2049947,-0.016554961
5322,-1.4225326,-0.039886214
5323,-0.7530015,-0.06829258
5324,-0.38486814,-0.10095502
5325,-0.088419646,-0.14041887
5326,0.20723228,-0.18016528
5327,0.48556978,-0.18827192
5328,0.7435456,-0.25732884
5329,0.9423522,-0.25639927
5330,1.1734476,-0.30745432
5331,1.3368955,-0.3440474
5332,1.4335907,-0.39992708
5333,1.4538643,-0.4644857
5334,1.4541875,-0.5253562
5335,1.3903966,-0.58389086
5336,1.3079906,-0.6612618
5337,1.1886433,-0.7388432
5338,1.048576,-0.8154706
5339,0.9143007,-0.88648444
5340,0.5962297,-0.96443653
5341,0.5076875,-1.0392065
5342,0.3130854,-1.0939391
5343,-0.14632191,-1.1607083
5344,-0.5740032,-1.1928773
5345,-0.5331671,-1.2326344
5346,-0.82594335,-1.240736
5347,-1.1179662,-1.2309031
5348,-1.423255,-1.1881202
5349,-1.70673,-1.1289822
5350,-1.9572539,-1.0215231
5351,-2.1786387,-0.8872588
5352,-2.326442,-0.7300122
5353,-2.3689163,-0.51096505
5354,-2.118516,-0.28107032
5355,-1.2885118,-0.01528045
5356,-0.719483,0.24808852
5357,-0.37458566,0.49113995
5358,-0.07950714,0.701922
5359,0.19132942,0.8690779
5360,0.47616333,1.0066769
5361,0.722001,1.1173279
